Age,Wage
51,104.9215065
57,104.9215065
33,104.9215065
53,104.9215065
49,104.9215065
56,104.9215065
41,104.9215065
46,104.9215065
29,104.9215065
59,104.9215065
32,104.9215065
43,104.9215065
32,104.9215065
27,104.9215065
38,104.9215065
47,104.9215065
58,104.9215065
49,104.5917379
38,104.0049599
25,103.9024706
39,103.9024706
38,103.9024706
30,103.9024706
32,103.9024706
39,103.9024706
29,103.9024706
42,103.9024706
28,103.9024706
27,103.9024706
49,103.9024706
43,103.9024706
40,103.9024706
34,103.9024706
42,103.9024706
55,103.181327
27,102.8702469
48,102.8702469
55,102.8702469
27,102.8702469
21,102.8702469
28,102.8702469
58,102.8702469
29,102.8702469
38,102.8702469
59,102.8702469
29,102.8702469
38,102.8702469
33,102.8702469
44,102.8702469
30,102.8702469
49,102.8702469
40,102.8702469
55,102.8702469
31,102.8702469
49,102.8702469
31,102.8702469
44,102.7662809
28,102.7662809
27,102.4535576
56,102.1270009
71,101.8243521
49,101.8243521
52,101.8243521
42,101.8243521
56,101.8243521
40,101.8243521
44,101.8243521
56,101.8243521
40,101.8243521
31,101.8243521
55,101.8243521
60,101.8243521
50,101.8243521
52,101.8243521
31,101.8243521
41,101.8243521
47,101.8243521
30,101.8243521
46,101.8243521
42,101.8243521
39,101.8243521
44,101.8243521
42,101.8243521
51,101.8243521
37,101.8243521
50,101.8243521
38,101.8243521
41,101.8243521
62,101.8243521
55,101.8243521
54,101.8243521
52,101.8243521
28,101.8243521
29,101.8243521
24,101.8243521
43,101.8243521
32,101.8243521
61,101.5955382
51,101.4020523
32,101.4020523
45,101.4020523
33,101.4020523
27,101.4020523
51,101.4020523
51,101.4020523
48,100.8794609
32,100.7642728
34,100.7642728
43,100.7642728
58,100.7642728
27,100.7642728
46,100.7642728
52,100.7642728
70,100.7642728
42,100.7642728
44,100.7642728
43,100.0996625
33,100.0867423
63,100.0134869
32,100.0134869
50,100.0134869
71,99.6916284
56,99.6916284
61,99.6894637
55,99.6894637
44,99.6894637
46,99.6894637
74,99.6894637
52,99.6894637
26,99.6894637
39,99.6894637
25,99.6894637
56,99.6894637
46,99.6894637
54,99.6894637
45,99.6894637
45,99.6894637
41,99.6894637
46,99.6894637
47,99.6894637
45,99.6894637
53,99.6894637
35,99.6894637
42,99.6894637
26,99.6894637
25,99.6894637
70,99.6894637
30,99.6894637
45,99.6894637
46,99.6894637
43,99.6894637
38,99.6894637
31,99.6894637
28,99.6894637
32,99.6894637
66,99.6894637
41,99.6894637
33,99.6894637
29,99.6894637
44,99.6894637
49,99.6894637
33,99.6894637
62,99.6894637
42,99.6894637
24,99.6894637
31,99.6894637
49,99.6894637
28,99.6894637
26,99.6894637
29,99.6894637
26,99.6894637
27,99.6894637
34,99.6894637
51,99.6894637
26,99.6894637
39,99.6894637
45,99.6894637
77,89.6894637
61,99.6894637
27,99.6894637
25,99.6894637
28,99.6894637
53,99.6894637
54,99.6894637
25,99.6894637
32,99.6894637
31,99.6894637
48,99.6894637
46,99.6894637
47,99.6894637
41,99.6894637
34,99.6894637
22,99.6894637
27,99.6894637
37,99.6894637
38,99.6894637
38,99.6894637
38,99.6894637
66,99.6894637
35,99.6894637
55,99.6894637
36,99.6894637
25,99.6894637
58,99.6894637
56,99.6894637
56,99.6894637
39,99.6894637
54,99.6894637
30,99.6894637
53,99.6894637
56,99.6894637
45,99.6894637
31,99.6894637
29,99.6894637
54,99.6894637
25,99.6894637
31,99.6894637
47,99.6894637
44,99.6894637
27,99.6894637
50,99.6894637
39,99.6894637
30,99.6894637
64,99.6894637
41,99.6894637
37,99.6894637
32,99.6894637
33,99.6894637
40,99.6894637
26,99.6894637
54,99.6894637
47,99.6894637
31,99.6894637
44,99.6894637
50,99.6894637
39,99.6894637
30,99.6894637
51,99.59198882
33,99.25528683
23,98.60153978
37,98.59934386
40,98.59934386
37,98.59934386
34,98.59934386
45,98.59934386
42,98.59934386
35,98.59934386
49,98.59934386
33,98.59934386
37,98.59934386
55,98.59934386
71,98.59934386
51,98.59934386
50,98.26923081
41,98.04835051
36,97.49329405
48,97.49329405
53,97.49329405
38,97.49329405
38,97.49329405
44,97.49329405
44,97.49329405
51,97.49329405
43,97.49329405
56,97.49329405
58,97.49329405
50,97.49329405
48,97.49329405
40,97.49329405
34,97.49329405
28,97.49329405
41,97.49329405
48,97.49329405
45,97.49329405
26,97.49329405
35,97.49329405
37,97.49329405
57,97.49329405
57,97.49329405
31,97.49329405
37,97.49329405
28,97.49329405
26,97.49329405
49,97.49329405
40,97.49329405
39,97.4710061
36,97.15827504
28,96.93409046
28,96.93409046
34,96.93409046
27,96.86670324
23,96.3977959
42,96.37065283
32,96.37065283
52,96.37065283
44,96.37065283
33,96.37065283
35,96.37065283
41,96.37065283
34,96.37065283
26,96.37065283
59,96.37065283
37,96.37065283
21,96.14407221
60,96.03165702
62,95.68881191
60,95.68881191
48,95.68881191
42,95.68881191
65,95.68881191
46,95.23071257
57,95.23071257
40,95.23071257
43,95.23071257
36,95.23071257
30,95.23071257
50,95.23071257
30,95.23071257
28,95.23071257
30,95.23071257
52,95.23071257
49,95.23071257
29,95.23071257
33,95.23071257
30,95.23071257
22,95.23071257
45,95.23071257
50,95.23071257
39,95.23071257
64,95.23071257
42,95.23071257
22,95.23071257
43,95.23071257
27,95.23071257
39,95.23071257
48,95.23071257
54,95.23071257
39,95.23071257
26,95.23071257
64,95.23071257
29,95.23071257
29,95.23071257
35,94.69569513
36,94.65402038
34,94.5960991
38,94.07271475
58,94.07271475
40,94.07271475
51,94.07271475
32,94.07271475
35,94.07271475
31,94.07271475
37,94.07271475
26,94.07271475
25,94.07271475
31,94.07271475
44,94.07271475
41,94.07271475
50,94.07271475
39,94.07271475
46,94.07271475
25,94.07271475
52,94.07271475
38,94.07271475
44,94.07271475
25,94.07271475
24,94.07271475
71,94.07271475
23,94.07271475
37,94.07271475
54,94.07271475
50,94.07271475
48,94.07271475
30,94.07271475
44,94.07271475
51,94.07271475
28,94.07271475
66,94.07271475
46,94.07271475
32,94.07271475
45,94.07271475
52,94.07271475
40,94.07271475
37,94.07271475
47,94.07271475
26,94.07271475
29,94.07271475
48,94.07271475
31,94.07271475
41,94.07271475
62,94.07271475
54,94.07271475
38,94.07271475
46,94.07271475
38,94.07271475
79,74.07271475
31,94.07271475
57,94.07271475
29,94.07271475
57,94.07271475
32,94.07271475
22,94.07271475
62,94.07271475
33,94.07271475
56,94.07271475
49,94.07271475
50,94.07271475
44,94.07271475
36,94.07271475
23,94.07271475
47,94.07271475
45,94.07271475
40,94.07271475
34,94.07271475
49,94.07271475
40,94.07271475
49,94.07271475
31,94.07271475
53,94.07271475
32,94.07271475
51,94.07271475
58,94.07271475
47,94.07271475
53,94.07271475
25,94.07271475
30,94.07271475
31,94.07271475
37,94.07271475
38,93.93718158
30,93.87868349
59,93.72167396
27,93.55726735
46,93.48669204
26,93.48669204
60,93.05348736
29,93.04401493
25,92.89584479
33,92.89584479
47,92.89584479
29,92.89584479
49,92.89584479
41,92.89584479
50,92.89584479
34,92.89584479
45,92.89584479
37,92.89584479
72,92.89584479
66,92.89584479
31,92.89584479
66,92.89584479
60,92.89584479
53,92.89584479
47,92.89584479
41,92.89584479
73,92.89584479
37,92.89584479
52,92.89584479
45,92.79134808
37,92.72952791
52,92.65813017
31,92.65813017
38,92.65813017
40,92.30006143
52,92.16112203
31,92.0363233
48,91.70163967
42,91.69922611
29,91.69922611
48,91.69922611
27,91.69922611
50,91.69922611
34,91.69922611
25,91.69922611
43,91.69922611
54,91.69922611
32,91.69922611
25,91.69922611
38,91.69922611
63,91.69922611
40,91.69922611
50,91.69922611
42,91.69922611
62,91.69922611
46,91.69922611
40,91.69922611
26,91.69922611
44,91.69922611
51,91.69922611
39,91.69922611
36,91.69922611
41,91.69922611
42,91.60261566
35,91.09321847
52,91.09321847
49,90.72707931
51,90.48191336
34,90.48191336
41,90.48191336
73,90.48191336
23,90.48191336
29,90.48191336
35,90.48191336
34,90.48191336
46,90.48191336
25,90.48191336
43,90.48191336
22,90.48191336
28,90.48191336
27,90.48191336
37,90.48191336
23,90.48191336
44,90.48191336
41,90.48191336
47,90.48191336
43,90.48191336
46,90.48191336
46,90.48191336
28,90.48191336
24,90.48191336
54,90.48191336
40,90.48191336
46,90.48191336
51,90.48191336
57,90.48191336
25,90.48191336
64,90.48191336
58,90.48191336
29,90.48191336
55,90.48191336
36,89.88004678
35,89.49247952
25,89.49247952
29,89.49247952
41,89.49247952
32,89.49247952
50,89.49247952
62,89.49247952
55,89.49247952
23,89.49247952
54,89.49247952
38,89.49247952
32,89.49247952
38,89.49247952
30,89.49247952
42,89.49247952
33,89.24288466
50,89.24288466
47,89.24288466
53,89.24288466
40,89.24288466
62,89.24288466
33,89.24288466
28,89.24288466
71,89.24288466
41,89.24288466
42,89.24288466
41,89.24288466
46,89.24288466
29,89.24288466
59,89.16782867
30,88.99237719
35,88.92960664
51,88.83156917
40,88.81647397
33,88.29869947
36,87.98230643
56,87.98103279
70,87.98103279
41,87.98103279
44,87.98103279
41,87.98103279
58,87.98103279
52,87.98103279
30,87.98103279
68,87.98103279
37,87.98103279
33,87.98103279
45,87.98103279
49,87.98103279
56,87.98103279
33,87.98103279
28,87.98103279
50,87.98103279
52,87.98103279
28,87.98103279
37,87.98103279
33,87.98103279
48,87.98103279
29,87.98103279
29,87.98103279
36,87.98103279
31,87.98103279
33,87.98103279
41,87.98103279
38,87.98103279
29,87.98103279
29,87.98103279
50,87.98103279
72,87.98103279
40,87.98103279
39,87.98103279
53,87.98103279
36,87.98103279
27,87.98103279
28,87.98103279
65,87.98103279
46,87.98103279
65,87.98103279
38,87.98103279
50,87.98103279
47,87.98103279
58,87.98103279
47,87.98103279
34,87.98103279
56,87.98103279
49,87.98103279
40,87.98103279
49,87.98103279
47,87.98103279
31,87.98103279
54,87.98103279
39,87.98103279
62,87.98103279
29,87.98103279
32,87.98103279
71,87.98103279
57,87.98103279
33,87.98103279
51,87.98103279
40,87.98103279
55,87.98103279
48,87.98103279
35,87.98103279
82,87.98103279
45,87.98103279
33,87.98103279
43,87.98103279
44,87.98103279
40,87.98103279
45,87.98103279
33,87.98103279
57,87.98103279
26,87.98103279
32,87.98103279
23,87.98103279
55,87.98103279
46,87.98103279
25,87.98103279
24,87.98103279
23,87.98103279
49,87.98103279
30,87.98103279
33,87.98103279
23,87.98103279
68,87.98103279
55,87.98103279
44,87.98103279
36,87.98103279
41,87.98103279
39,87.98103279
40,87.98103279
40,87.98103279
50,87.98103279
50,87.98103279
67,87.98103279
44,87.98103279
48,87.98103279
59,87.98103279
54,87.98103279
58,87.98103279
25,87.98103279
22,87.98103279
53,87.98103279
27,87.98103279
38,87.8535469
48,87.78843622
37,87.38744997
36,86.91032774
43,86.69515483
29,86.69515483
33,86.69515483
47,86.69515483
54,86.69515483
51,86.69515483
30,86.69515483
41,86.69515483
56,86.69515483
26,86.69515483
52,86.69515483
36,86.69515483
25,86.69515483
54,86.69515483
32,86.17378673
35,86.04280113
35,85.90104432
27,85.38658902
75,85.38394038
42,85.38394038
42,85.38394038
55,85.38394038
33,85.38394038
52,85.38394038
60,85.38394038
48,85.38394038
58,85.38394038
44,85.38394038
24,85.38394038
30,85.38394038
47,85.38394038
42,85.38394038
41,85.38394038
39,85.38394038
37,85.38394038
25,85.38394038
47,85.38394038
56,85.38394038
23,85.38394038
48,85.38394038
53,85.38394038
42,85.38394038
29,85.38394038
46,85.38394038
42,85.38394038
25,85.38394038
27,85.38394038
40,85.38394038
50,85.38394038
49,85.38394038
56,85.38394038
40,85.11853342
47,84.85204409
37,84.7183897
48,84.52946902
37,84.45025367
46,84.39111475
46,84.31576886
28,84.10001012
43,84.04595765
23,84.04595765
40,84.04595765
39,84.04595765
27,84.04595765
32,84.04595765
28,84.04595765
31,84.04595765
32,84.04595765
21,84.04595765
25,84.04595765
47,84.04595765
33,84.04595765
26,84.04595765
63,84.04595765
21,84.04595765
45,84.04595765
32,84.04595765
38,84.04595765
30,84.04595765
36,83.32134154
41,83.19132429
49,82.74175417
57,82.68239934
37,82.6796373
46,82.6796373
50,82.6796373
40,82.6796373
28,82.6796373
61,82.6796373
30,82.6796373
20,82.6796373
40,82.6796373
54,82.6796373
43,82.6796373
53,82.6796373
33,82.6796373
51,82.6796373
34,82.6796373
34,82.6796373
28,82.6796373
41,82.6796373
80,82.6796373
45,82.6796373
45,82.6796373
47,82.6796373
41,82.6796373
51,82.6796373
31,82.6796373
50,82.6796373
27,82.6796373
42,82.6796373
44,82.6796373
47,82.6796373
26,82.6796373
43,82.6796373
34,82.6796373
25,82.6796373
33,82.6796373
20,82.6796373
56,81.98531783
50,81.98531783
48,81.69842172
53,81.63526865
36,81.44683486
34,81.28607729
34,81.28325328
33,81.28325328
39,81.28325328
22,81.28325328
31,81.28325328
25,81.28325328
23,81.28325328
22,81.28325328
66,81.28325328
26,81.28325328
43,81.28325328
33,81.28325328
29,81.28325328
34,81.28325328
55,81.28325328
59,81.28325328
22,81.28325328
25,81.28325328
27,81.28325328
59,81.28325328
34,81.28325328
59,81.28325328
31,81.28325328
51,81.28325328
50,81.28325328
25,81.28325328
32,81.28325328
31,81.28325328
38,81.28325328
23,81.28325328
50,81.28325328
27,81.28325328
43,81.28325328
42,81.28325328
37,81.28325328
39,81.28325328
31,81.28325328
55,81.28325328
36,81.28325328
52,81.28325328
62,81.28325328
23,81.28325328
47,81.28325328
49,81.28325328
43,81.28325328
41,81.28325328
44,81.28325328
22,81.28325328
33,81.28325328
52,81.28325328
55,81.28325328
56,81.28325328
35,81.28325328
35,81.28325328
39,81.28325328
41,81.28325328
31,81.28325328
51,81.28325328
40,81.28325328
51,81.28325328
20,81.28325328
47,81.28325328
30,81.28325328
45,81.28325328
30,81.28325328
53,81.28325328
37,81.28325328
57,81.28325328
55,81.28325328
31,81.28325328
39,81.28325328
61,81.28325328
33,81.28325328
25,81.28325328
59,81.28325328
22,81.28325328
33,81.28325328
32,81.28325328
30,81.28325328
58,81.28325328
47,81.28325328
22,81.28325328
39,81.28325328
40,81.28325328
45,81.28325328
27,81.28325328
33,81.28325328
24,81.28325328
23,81.22674631
69,81.22674631
40,80.85819596
62,80.57319971
27,80.57319971
53,80.57319971
31,80.57319971
54,80.48744436
34,80.43020795
22,80.43020795
40,79.85490031
78,79.85490031
49,79.85490031
61,79.85490031
33,79.85490031
42,79.85490031
58,79.85490031
58,79.85490031
56,79.85490031
52,79.85490031
30,79.85490031
25,79.85490031
34,79.85490031
44,79.85490031
43,79.85490031
43,79.85490031
25,79.85490031
50,79.85490031
39,79.85490031
55,79.85490031
51,79.85490031
49,79.85490031
33,79.85490031
29,79.85490031
47,79.85490031
29,79.85490031
44,79.85490031
23,79.85490031
29,79.85490031
54,79.85490031
49,79.85490031
27,79.85490031
61,79.1280845
42,78.98460618
62,78.98167452
43,78.98167452
34,78.3924668
70,78.3924668
47,78.3924668
37,78.3924668
44,78.3924668
40,78.3924668
50,78.3924668
48,78.3924668
22,78.3924668
47,78.3924668
48,78.3924668
37,78.3924668
22,78.3924668
39,78.3924668
26,78.3924668
23,78.346562
39,78.21457569
51,78.21457569
54,78.15516141
69,77.7376033
36,77.49768139
25,77.49768139
60,77.04520085
25,76.89360252
33,76.89360252
34,76.89360252
46,76.89360252
32,76.89360252
28,76.89360252
52,76.89360252
24,76.89360252
54,76.89360252
27,76.89360252
20,76.89360252
67,76.89360252
26,76.89360252
20,76.89360252
44,76.89360252
18,76.89360252
51,76.89360252
60,76.89360252
25,76.89360252
35,76.89360252
76,76.89360252
45,76.89360252
51,76.89360252
50,76.89360252
19,76.89360252
32,76.89360252
26,76.89360252
59,76.89360252
23,76.89360252
36,76.89360252
27,76.4884434
39,76.43645437
44,76.40585107
31,76.28327785
22,76.28327785
28,76.12969964
37,75.89548482
44,75.8522372
40,75.61069586
49,75.35567932
55,75.35567932
23,75.35567932
73,75.35567932
58,75.35567932
45,75.35567932
24,75.35567932
20,75.35567932
57,75.35567932
32,75.35567932
35,75.35567932
41,75.35567932
37,75.35567932
39,75.35567932
23,75.35567932
40,75.35567932
31,75.35567932
56,75.35567932
35,75.19962815
18,75.04315402
50,75.04315402
53,75.04315402
37,75.04315402
42,75.04315402
20,75.04315402
40,75.04315402
63,75.04315402
58,75.04315402
22,75.04315402
56,75.04315402
21,75.04315402
26,75.04315402
22,75.04315402
20,75.04315402
22,75.04315402
24,74.57116177
42,74.4446382
46,74.43830467
34,74.41296351
24,73.93571929
39,73.77734527
50,73.77574327
45,73.77574327
27,73.77574327
25,73.77574327
27,73.77574327
23,73.77574327
57,73.77574327
29,73.77574327
25,73.77574327
24,73.77574327
26,73.77574327
65,73.77574327
63,73.77574327
35,73.77574327
45,73.77574327
59,73.77574327
23,73.77574327
24,73.77574327
31,73.77574327
39,73.77574327
35,73.77574327
60,73.77574327
59,73.77574327
35,73.77574327
62,73.77574327
29,73.77574327
32,73.77574327
22,73.77574327
26,73.77574327
29,73.77574327
52,73.77574327
35,73.77574327
22,73.77574327
22,73.77574327
40,73.77574327
46,73.77574327
45,73.77574327
39,73.77574327
43,73.77574327
54,73.77574327
43,73.77574327
40,73.77574327
19,73.77574327
48,73.77574327
41,73.77574327
41,73.77574327
32,73.77574327
23,73.77574327
43,73.77574327
32,73.77574327
43,73.77574327
50,73.77574327
39,73.77574327
51,73.77574327
32,73.77574327
41,73.77574327
47,73.77574327
37,73.77574327
48,73.77574327
53,73.77574327
33,73.77574327
39,73.77574327
33,73.77574327
26,73.77574327
54,73.77574327
52,73.77574327
76,73.77574327
23,73.77574327
18,73.77574327
44,73.77574327
34,73.77574327
40,73.77574327
29,73.77574327
23,73.45442826
36,73.29308207
58,73.11830692
49,72.56122831
43,72.4793163
54,72.4793163
20,72.4793163
27,72.15045568
24,72.15045568
23,72.15045568
49,72.15045568
21,72.15045568
52,72.15045568
34,72.15045568
36,72.15045568
18,72.15045568
28,72.15045568
22,72.15045568
20,72.15045568
43,72.15045568
34,72.15045568
40,72.15045568
56,71.68674367
44,71.68674367
47,71.68674367
30,71.68674367
65,71.31963879
44,71.15195654
43,70.90958587
51,70.81503862
30,70.81503862
37,70.81503862
57,70.81503862
41,70.81503862
20,70.81503862
35,70.81503862
25,70.81503862
32,70.81503862
22,70.66104767
30,70.5134157
24,70.47601965
18,70.47601965
21,70.47601965
49,70.47601965
51,70.47601965
37,70.47601965
44,70.47601965
48,70.47601965
41,70.47601965
58,70.47601965
44,70.47601965
38,70.47601965
53,70.47601965
39,70.47601965
48,70.47601965
32,70.47601965
19,70.47601965
30,70.47601965
58,70.47601965
50,70.47601965
52,70.47601965
66,70.47601965
24,70.47601965
20,70.47601965
34,70.47601965
74,70.47601965
45,70.47601965
40,70.47601965
20,69.92912721
30,69.79153085
18,69.6190369
25,69.6190369
25,69.09818381
48,69.01087662
34,68.74808773
46,68.74808773
43,68.74808773
41,68.74808773
23,68.74808773
39,68.74808773
34,68.74808773
44,68.74808773
19,68.74808773
28,68.74808773
51,68.74808773
39,68.74808773
37,68.74808773
40,68.5721657
35,68.50868966
22,68.3956538
23,68.11199407
28,68.11199407
52,68.11199407
32,68.11199407
53,68.07642829
39,67.86252341
50,67.82678713
59,67.36898208
51,67.17929148
28,67.14308075
25,66.96164432
46,66.96164432
32,66.96164432
48,66.96164432
26,66.96164432
32,66.96164432
45,66.96164432
53,66.96164432
26,66.96164432
40,66.96164432
26,66.96164432
24,66.32519494
24,66.23309573
27,66.22940829
25,66.22940829
24,66.22940829
28,66.22940829
31,66.22940829
28,66.22940829
24,66.22940829
23,66.22940829
33,66.22940829
48,66.22940829
27,66.22940829
55,66.04469423
22,66.04469423
45,65.26143902
33,65.11462388
34,65.11085372
51,65.11085372
27,65.11085372
49,65.11085372
47,65.11085372
58,65.11085372
23,65.11085372
40,65.11085372
27,65.11085372
61,65.11085372
19,65.11085372
35,65.11085372
54,65.11085372
48,65.11085372
52,65.11085372
42,65.11085372
23,65.11085372
20,65.11085372
19,65.11085372
47,65.11085372
45,65.11085372
35,65.11085372
35,65.11085372
43,65.11085372
40,65.11085372
43,65.11085372
31,65.11085372
18,65.11085372
23,65.11085372
54,65.11085372
32,65.11085372
36,65.11085372
39,65.11085372
52,65.11085372
43,65.11085372
44,65.11085372
41,65.11085372
43,65.11085372
37,65.11085372
25,65.11085372
57,65.11085372
48,64.86896919
28,64.54207487
20,64.35102457
63,64.27439722
25,64.15923257
33,63.96669083
33,63.7733912
36,63.188861
24,63.188861
35,63.188861
55,63.188861
27,63.188861
22,63.188861
39,63.188861
21,63.188861
30,63.188861
22,63.188861
39,63.09271673
33,62.91365497
38,62.39835472
29,62.23868126
36,62.19867943
35,62.19867943
62,62.03030461
23,61.59458318
58,61.59458318
23,61.18752643
47,61.18752643
25,61.18752643
31,61.18752643
20,61.18752643
28,61.18752643
29,61.18752643
27,61.18752643
32,61.18752643
52,61.18752643
50,61.05242105
36,60.73977852
34,60.15412466
56,60.15412466
25,59.73422334
29,59.62864555
30,59.62864555
22,59.09706408
35,59.09706408
20,59.09706408
20,59.09706408
44,59.09706408
24,59.09706408
30,59.09706408
67,59.09706408
58,59.09706408
22,59.09706408
50,59.09706408
60,59.09706408
35,59.09706408
18,59.09706408
23,59.09706408
35,59.09706408
51,59.03285483
37,58.01478201
49,57.97094218
37,57.46364704
33,57.35259108
61,56.90553914
28,56.90553914
32,56.90553914
26,56.90553914
42,56.90553914
36,56.90553914
34,56.90553914
25,56.45386498
56,56.45386498
18,55.99743383
21,55.76739051
60,55.76739051
63,55.53610442
33,55.06972842
50,54.59815003
55,54.59815003
47,54.59815003
53,54.59815003
46,54.59815003
28,54.59815003
19,54.59815003
36,54.59815003
32,54.59815003
25,54.59815003
25,54.59815003
50,54.59815003
21,54.59815003
37,54.59815003
23,54.59815003
19,54.59815003
58,54.59815003
28,54.59815003
27,54.59815003
43,54.59815003
23,54.59815003
25,54.59815003
22,54.59815003
59,54.1212054
22,54.02996518
21,53.63872202
75,53.39534689
30,53.02755112
24,52.40706405
52,52.15617117
19,51.90369627
49,51.75144037
24,51.52195631
47,51.23965492
50,50.41192284
40,50.40666086
70,50.35400164
64,49.55533812
18,49.55533812
43,49.55533812
46,49.55533812
21,49.55533812
48,49.55533812
23,49.55533812
42,49.55533812
32,49.55533812
25,49.55533812
48,48.18565022
38,48.18565022
32,47.93367133
49,47.90556704
52,47.74778451
39,47.3389061
52,46.7632688
55,46.7632688
50,46.7632688
20,46.36650274
43,45.28216999
22,44.97829203
31,43.73511168
22,43.73511168
44,43.73511168
19,43.73511168
20,43.73511168
24,43.73511168
46,43.73511168
40,43.73511168
18,41.7049905
19,41.44121303
45,41.09980363
31,40.40566526
23,40.40566526
69,40.40566526
56,40.40566526
73,40.19437052
41,38.60591452
26,38.22358282
23,36.6737042
45,36.6737042
43,36.6737042
23,35.03342132
60,35.03342132
28,34.60741773
22,34.60741773
37,34.60741773
22,34.60741773
42,32.36641317
58,32.36641317
58,32.36641317
22,32.36641317
19,31.41099627
19,30.92375269
21,29.3769761
40,27.14057921
19,27.14057921
23,27.14057921
47,27.14057921
62,25.2910081
38,23.95294448
48,23.95294448
27,23.27470405
52,22.96240068
33,20.93437794
43,20.08553692